epoch_time,iSYS5220_TrackClass,ui32_objectID,ui16_ageCount,ui16_predictionCount,ui16_staticCount,f32_trackQuality,si16_motion_eventZoneIndex,si16_presence_eventZoneIndex,f32_positionX_m,f32_positionY_m,f32_velocityX_mps,f32_velocityY_mps,f32_velocityInDir_mps,f32_directionX,f32_directionY,f32_distanceToFront_m,f32_distanceToBack_m,f32_length_m,f32_width_m
1633871770.057032,2,75285,45,0,6000,66.80885314941406,-2,-2,-25.904563903808594,72.54180145263672,-7.513814449310303,8.497981071472168,11.343416213989258,-0.6623943448066711,0.7491553425788879,0.627918541431427,-0.24248656630516052,0.965153157711029,2.5
1633871770.057032,30,75284,91,20,6000,62.377010345458984,-2,-2,1.0189290046691895,77.10293579101562,0.04705491662025452,7.946317672729492,7.9464569091796875,0.005921496544033289,0.999982476234436,1.594329595565796,0.26662296056747437,1.7891809940338135,2.5
1633871770.4556453,30,75285,53,0,6000,70.30974578857422,-2,-2,-29.520742416381836,76.30271911621094,-7.940295696258545,8.764616966247559,11.826529502868652,-0.6713969111442566,0.7410979866981506,0.6699698567390442,-0.2513074576854706,0.965153157711029,2.5
1633871770.4556453,30,75284,99,28,6000,59.691429138183594,-2,-2,1.0377507209777832,80.28146362304688,0.04705491662025452,7.946317672729492,7.9464569091796875,0.005921496544033289,0.999982476234436,1.594329595565796,0.26662296056747437,1.7891809940338135,2.5
1633871770.8756793,30,75285,61,0,6000,71.2051010131836,-2,-2,-32.84192657470703,80.26480102539062,-8.056108474731445,9.08779239654541,12.144498825073242,-0.6633545160293579,0.7483052611351013,0.6594704985618591,-0.21455660462379456,0.965153157711029,2.5
1633871770.8756793,30,75284,102,31,6000,58.68164825439453,-2,-2,1.0448088645935059,81.4734115600586,0.04705491662025452,7.946317672729492,7.9464569091796875,0.005921496544033289,0.999982476234436,1.594329595565796,0.26662296056747437,1.7891809940338135,2.5
1633871771.3032022,30,75285,70,1,6000,58.00788116455078,-2,-2,-36.95000076293945,85.1037826538086,-8.390497207641602,9.61370849609375,12.760244369506836,-0.6575498580932617,0.7534109950065613,0.6594704985618591,-0.21455660462379456,0.965153157711029,2.5
1633871771.3032022,30,75284,102,31,6000,58.68164825439453,-2,-2,1.0448088645935059,81.4734115600586,0.04705491662025452,7.946317672729492,7.9464569091796875,0.005921496544033289,0.999982476234436,1.594329595565796,0.26662296056747437,1.7891809940338135,2.5
1633871771.7178946,30,75285,78,0,6000,60.6126823425293,-2,-2,-41.634735107421875,89.6205062866211,-9.312272071838379,10.070199012756348,13.715950965881348,-0.6789373755455017,0.7341961860656738,0.6063294410705566,-0.28481525182724,0.965153157711029,2.5
1633871771.7178946,30,75284,102,31,6000,58.68164825439453,-2,-2,1.0448088645935059,81.4734115600586,0.04705491662025452,7.946317672729492,7.9464569091796875,0.005921496544033289,0.999982476234436,1.594329595565796,0.26662296056747437,1.7891809940338135,2.5
1633871772.1513722,30,75285,87,3,6000,64.54876708984375,-2,-2,-46.4277229309082,94.64434814453125,-9.699854850769043,10.389573097229004,14.213740348815918,-0.6824280023574829,0.730952799320221,0.5958026647567749,-0.3130757808685303,0.965153157711029,2.5
1633871772.1513722,2,75286,28,0,6000,71.76453399658203,-2,-2,3.9895851612091064,21.20343780517578,5.011547565460205,6.249644756317139,8.010847091674805,0.625595211982727,0.7801477909088135,3.010857105255127,-1.2588372230529785,4.2696943283081055,2.5
1633871772.5601323,30,75285,95,1,6000,65.69534301757812,-2,-2,-51.383277893066406,98.58209991455078,-10.432350158691406,10.22953987121582,14.61086654663086,-0.7140130996704102,0.7001323103904724,0.6294074058532715,-0.31568124890327454,0.965153157711029,2.5
1633871772.5601323,2,75286,36,0,6000,75.17743682861328,-2,-2,7.292791366577148,24.51716423034668,6.0617899894714355,6.911146640777588,9.192891120910645,0.6593997478485107,0.7517924904823303,3.4843192100524902,-1.3652385473251343,4.849557876586914,2.5
1633871772.9638908,30,75285,103,4,6000,66.57490539550781,-2,-2,-56.21269607543945,102.73746490478516,-10.838404655456543,10.273436546325684,14.933670043945312,-0.7257696390151978,0.68793785572052,0.49415746331214905,-0.4151831269264221,0.965153157711029,2.5
1633871772.9638908,2,75286,44,0,6000,70.86935424804688,-2,-2,10.546503067016602,27.679332733154297,6.672389030456543,7.216573238372803,9.82851505279541,0.6788806915283203,0.7342485785484314,4.236954689025879,-1.607680320739746,5.844635963439941,2.5
1633871773.38008,30,75285,111,1,6000,49.97650909423828,-2,-2,-60.051429748535156,107.93506622314453,-10.501260757446289,11.043084144592285,15.238968849182129,-0.689105749130249,0.7246608734130859,0.49415746331214905,-0.4151831269264221,0.965153157711029,2.5
1633871773.38008,30,75286,52,0,6000,76.20912170410156,-2,-2,13.835062026977539,31.197839736938477,7.121059894561768,7.663638114929199,10.461398124694824,0.6806986927986145,0.7325634956359863,4.056443214416504,-1.7163749933242798,6.126323699951172,2.5
1633871773.8127155,30,75285,120,5,6000,53.208038330078125,-2,-2,-65.25066375732422,112.9364013671875,-10.811076164245605,11.06397819519043,15.469033241271973,-0.6988850831985474,0.7152339816093445,0.49415746331214905,-0.4151831269264221,0.965153157711029,2.5
1633871773.8127155,30,75286,61,0,6000,78.45988464355469,-2,-2,17.828371047973633,35.090152740478516,7.670431137084961,7.962301731109619,11.055937767028809,0.6937838792800903,0.7201833128929138,2.3661997318267822,-1.5988333225250244,6.126323699951172,2.5
1633871774.2344203,30,75285,128,2,6000,60.686405181884766,-2,-2,-69.54296875,118.25582885742188,-10.785996437072754,11.65848445892334,15.882631301879883,-0.6791064143180847,0.734039843082428,0.4035908579826355,-0.5358433127403259,0.965153157711029,2.5
1633871774.2344203,30,75286,69,0,6000,76.77904510498047,-2,-2,21.5336856842041,39.09162521362305,8.113343238830566,8.5298433303833,11.772194862365723,0.689195454120636,0.7245754599571228,2.675346851348877,-1.5386147499084473,6.126323699951172,2.5
1633871774.648049,30,75285,137,0,6000,62.95521926879883,-2,-2,-74.33036041259766,123.66288757324219,-10.772847175598145,11.755084991455078,15.944787979125977,-0.6756343841552734,0.7372368574142456,0.32349681854248047,-0.6053761839866638,0.965153157711029,2.5
1633871774.648049,30,75286,78,0,6000,79.08839416503906,-2,-2,26.003528594970703,43.790069580078125,8.674286842346191,9.125177383422852,12.59015941619873,0.6889735460281372,0.7247864603996277,2.7194390296936035,-1.7550445795059204,6.126323699951172,2.5
1633871775.071776,30,75285,145,0,6000,65.44212341308594,-2,-2,-78.4211654663086,129.09133911132812,-10.5892915725708,12.306761741638184,16.23543930053711,-0.6522331237792969,0.7580183744430542,0.2772448658943176,-0.9500096440315247,1.2272545099258423,2.5
1633871775.071776,30,75286,86,0,6000,78.63050842285156,-2,-2,29.91274070739746,48.31293487548828,8.985743522644043,9.728560447692871,13.243431091308594,0.6785057187080383,0.7345951795578003,2.850944995880127,-1.6794179677963257,6.126323699951172,2.5
1633871775.4732296,30,75285,153,0,6000,64.3946533203125,-2,-2,-82.95555877685547,134.26235961914062,-10.809565544128418,12.468366622924805,16.50172233581543,-0.6550568342208862,0.7555797100067139,0.1968202441930771,-1.0112718343734741,1.2272545099258423,2.5
1633871775.4732296,30,75286,94,0,6000,76.01065063476562,-2,-2,34.17417526245117,52.97801208496094,9.45450210571289,10.273483276367188,13.961807250976562,0.6771689057350159,0.735827624797821,2.535953998565674,-1.612616777420044,6.126323699951172,2.5
1633871775.8821788,30,75285,161,7,6000,61.19346618652344,-2,-2,-87.46646881103516,138.95188903808594,-10.92442512512207,12.285562515258789,16.44013786315918,-0.6644971966743469,0.7472907304763794,0.1968202441930771,-1.0112718343734741,1.2272545099258423,2.5
1633871775.8821788,30,75286,102,0,6000,79.44197082519531,-2,-2,38.33161544799805,57.516456604003906,9.698999404907227,10.560410499572754,14.338509559631348,0.6764301061630249,0.7365068197250366,1.7249069213867188,-1.8723300695419312,6.126323699951172,2.5
1633871776.3126545,30,75285,170,0,6000,60.10750961303711,-2,-2,-92.21843719482422,144.8361358642578,-10.798774719238281,12.55843448638916,16.56284523010254,-0.6519879102706909,0.7582293152809143,0.1968202441930771,-1.0112718343734741,1.2272545099258423,2.5
1633871776.3126545,30,75286,111,0,6000,73.48101043701172,-2,-2,43.11113357543945,62.91345977783203,9.968549728393555,10.98652172088623,14.834946632385254,0.6719639897346497,0.7405838370323181,2.4462602138519287,-1.7986351251602173,6.126323699951172,2.5
1633871776.7221544,30,75285,178,7,6000,54.40373992919922,-2,-2,-96.89511108398438,149.79747009277344,-11.018026351928711,12.520325660705566,16.677993774414062,-0.6606326103210449,0.7507093548774719,0.1968202441930771,-1.0112718343734741,1.2272545099258423,2.5
1633871776.7221544,30,75286,119,0,6000,75.55213928222656,-2,-2,47.3596076965332,67.92613220214844,10.155993461608887,11.39268970489502,15.262292861938477,0.6654303669929504,0.7464599013328552,2.499919891357422,-1.6914972066879272,6.126323699951172,2.5
1633871777.1199434,30,75285,186,3,6000,51.09107208251953,-2,-2,-101.0138168334961,155.41966247558594,-10.814370155334473,12.9458646774292,16.868492126464844,-0.6410987973213196,0.7674583196640015,0.1968202441930771,-1.0112718343734741,1.2272545099258423,2.5
1633871777.1199434,30,75286,127,0,6000,78.0292739868164,-2,-2,51.82716369628906,72.8653564453125,10.442293167114258,11.640127182006836,15.637584686279297,0.6677689552307129,0.7443686127662659,1.994950532913208,-1.8128894567489624,6.126323699951172,2.5
1633871777.543841,30,75285,195,12,6000,47.15176773071289,-2,-2,-105.88027954101562,161.24530029296875,-10.814370155334473,12.9458646774292,16.868492126464844,-0.6410987973213196,0.7674583196640015,0.1968202441930771,-1.0112718343734741,1.2272545099258423,2.5
1633871777.543841,30,75286,136,0,6000,76.16560363769531,-2,-2,56.67117691040039,78.5662841796875,10.558893203735352,11.965587615966797,15.958242416381836,0.6616576313972473,0.7498061060905457,1.4701374769210815,-1.911297082901001,6.126323699951172,2.5
1633871777.9512367,30,75285,203,20,6000,44.422149658203125,-2,-2,-110.20602416992188,166.42364501953125,-10.814370155334473,12.9458646774292,16.868492126464844,-0.6410987973213196,0.7674583196640015,0.1968202441930771,-1.0112718343734741,1.2272545099258423,2.5
1633871777.9512367,30,75286,144,0,6000,75.2688217163086,-2,-2,61.071292877197266,83.39971160888672,10.66578197479248,12.019078254699707,16.069135665893555,0.6637433767318726,0.7479604482650757,1.3945516347885132,-1.8930717706680298,6.126323699951172,2.5
1633871778.3420002,30,75286,152,0,6000,78.66416931152344,-2,-2,65.70040893554688,88.44609832763672,10.930445671081543,12.1981201171875,16.3789119720459,0.6673486828804016,0.7447454333305359,0.8178888559341431,-2.0241832733154297,6.126323699951172,2.5
1633871778.3420002,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871778.7690587,30,75286,160,0,6000,77.44757080078125,-2,-2,70.46492004394531,93.53851318359375,11.193232536315918,12.340377807617188,16.660533905029297,0.6718411445617676,0.7406952381134033,0.6336935758590698,-2.007657527923584,6.126323699951172,2.5
1633871778.7690587,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871779.2780516,30,75286,170,0,6000,75.4942398071289,-2,-2,75.93860626220703,99.47624969482422,11.114949226379395,12.189750671386719,16.496427536010742,0.6737791895866394,0.738932728767395,0.8404580354690552,-2.1022958755493164,6.126323699951172,2.5
1633871779.2780516,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871779.7069,30,75286,179,0,6000,77.22035217285156,-2,-2,81.08255004882812,104.96895599365234,11.224419593811035,12.178667068481445,16.562231063842773,0.6777117848396301,0.7353276610374451,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871779.7069,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871780.1697958,30,75286,188,0,6000,75.05413818359375,-2,-2,86.0536117553711,111.31841278076172,11.181638717651367,12.763431549072266,16.968624114990234,0.6589596271514893,0.7521783709526062,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871780.1697958,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871780.5663345,30,75286,196,0,6000,76.2535400390625,-2,-2,90.55260467529297,116.55873107910156,11.18244743347168,12.843316078186035,17.029325485229492,0.6566582918167114,0.7541881799697876,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871780.5663345,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871780.9706054,30,75286,204,0,6000,74.33119201660156,-2,-2,95.60368347167969,121.3713607788086,11.566140174865723,12.61123275756836,17.111948013305664,0.6759101748466492,0.7369840741157532,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871780.9706054,30,75286,201,0,6000,75.02509307861328,-2,-2,93.7265625,119.7175064086914,11.450067520141602,12.814980506896973,17.185102462768555,0.6662786602973938,0.745702862739563,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871780.9706054,30,75286,200,0,6000,74.5955581665039,-2,-2,93.14613342285156,119.01351165771484,11.44361686706543,12.763518333435059,17.1424560546875,0.6675599217414856,0.7445560097694397,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871780.9706054,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871781.368874,30,75286,212,0,6000,75.28669738769531,-2,-2,100.20196533203125,126.24211120605469,11.533944129943848,12.490501403808594,17.00130844116211,0.678415060043335,0.7346788048744202,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871781.368874,30,75286,201,0,6000,75.02509307861328,-2,-2,93.7265625,119.7175064086914,11.450067520141602,12.814980506896973,17.185102462768555,0.6662786602973938,0.745702862739563,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871781.368874,30,75286,200,0,6000,74.5955581665039,-2,-2,93.14613342285156,119.01351165771484,11.44361686706543,12.763518333435059,17.1424560546875,0.6675599217414856,0.7445560097694397,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871781.368874,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871781.780751,30,75286,220,0,6000,71.26771545410156,-2,-2,104.21662902832031,131.3865509033203,11.11777400970459,12.595880508422852,16.800628662109375,0.6617475152015686,0.7497267127037048,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871781.780751,30,75286,201,0,6000,75.02509307861328,-2,-2,93.7265625,119.7175064086914,11.450067520141602,12.814980506896973,17.185102462768555,0.6662786602973938,0.745702862739563,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871781.780751,30,75286,200,0,6000,74.5955581665039,-2,-2,93.14613342285156,119.01351165771484,11.44361686706543,12.763518333435059,17.1424560546875,0.6675599217414856,0.7445560097694397,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871781.780751,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871782.2145317,30,75286,229,0,6000,65.9023208618164,-2,-2,109.40704345703125,136.3756103515625,11.26048469543457,12.097614288330078,16.527273178100586,0.6813274621963501,0.7319788336753845,0.40095996856689453,-1.955635666847229,6.126323699951172,2.5
1633871782.2145317,30,75286,201,0,6000,75.02509307861328,-2,-2,93.7265625,119.7175064086914,11.450067520141602,12.814980506896973,17.185102462768555,0.6662786602973938,0.745702862739563,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871782.2145317,30,75286,200,0,6000,74.5955581665039,-2,-2,93.14613342285156,119.01351165771484,11.44361686706543,12.763518333435059,17.1424560546875,0.6675599217414856,0.7445560097694397,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871782.2145317,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871782.6252515,30,75286,237,0,6000,64.60063171386719,-2,-2,113.49898529052734,140.7881317138672,10.987042427062988,11.817585945129395,16.135997772216797,0.6809026002883911,0.7323740720748901,0.40095996856689453,-1.955635666847229,6.126323699951172,2.5
1633871782.6252515,30,75286,201,0,6000,75.02509307861328,-2,-2,93.7265625,119.7175064086914,11.450067520141602,12.814980506896973,17.185102462768555,0.6662786602973938,0.745702862739563,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871782.6252515,30,75286,200,0,6000,74.5955581665039,-2,-2,93.14613342285156,119.01351165771484,11.44361686706543,12.763518333435059,17.1424560546875,0.6675599217414856,0.7445560097694397,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871782.6252515,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871783.0325935,30,75286,245,0,6000,63.34547805786133,-2,-2,118.2685317993164,144.99298095703125,11.261646270751953,11.43027114868164,16.046051025390625,0.7018328905105591,0.7123416662216187,0.40095996856689453,-1.955635666847229,6.126323699951172,2.5
1633871783.0325935,30,75286,201,0,6000,75.02509307861328,-2,-2,93.7265625,119.7175064086914,11.450067520141602,12.814980506896973,17.185102462768555,0.6662786602973938,0.745702862739563,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871783.0325935,30,75286,200,0,6000,74.5955581665039,-2,-2,93.14613342285156,119.01351165771484,11.44361686706543,12.763518333435059,17.1424560546875,0.6675599217414856,0.7445560097694397,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871783.0325935,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871783.4420123,30,75286,253,0,6000,64.96695709228516,-2,-2,122.68958282470703,148.83712768554688,11.213813781738281,10.943984031677246,15.66909122467041,0.7156645655632019,0.6984440684318542,0.40095996856689453,-1.955635666847229,6.126323699951172,2.5
1633871783.4420123,30,75286,201,0,6000,75.02509307861328,-2,-2,93.7265625,119.7175064086914,11.450067520141602,12.814980506896973,17.185102462768555,0.6662786602973938,0.745702862739563,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871783.4420123,30,75286,200,0,6000,74.5955581665039,-2,-2,93.14613342285156,119.01351165771484,11.44361686706543,12.763518333435059,17.1424560546875,0.6675599217414856,0.7445560097694397,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871783.4420123,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871783.856961,30,75286,262,0,6000,60.630123138427734,-2,-2,127.26315307617188,152.52455139160156,10.921737670898438,10.087230682373047,14.86729907989502,0.7346147894859314,0.6784844398498535,0.40095996856689453,-1.955635666847229,6.126323699951172,2.5
1633871783.856961,30,75286,201,0,6000,75.02509307861328,-2,-2,93.7265625,119.7175064086914,11.450067520141602,12.814980506896973,17.185102462768555,0.6662786602973938,0.745702862739563,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871783.856961,30,75286,200,0,6000,74.5955581665039,-2,-2,93.14613342285156,119.01351165771484,11.44361686706543,12.763518333435059,17.1424560546875,0.6675599217414856,0.7445560097694397,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871783.856961,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871784.272746,30,75286,270,8,6000,53.491493225097656,-2,-2,131.63182067871094,156.55946350097656,10.921737670898438,10.087230682373047,14.86729907989502,0.7346147894859314,0.6784844398498535,0.40095996856689453,-1.955635666847229,6.126323699951172,2.5
1633871784.272746,30,75286,201,0,6000,75.02509307861328,-2,-2,93.7265625,119.7175064086914,11.450067520141602,12.814980506896973,17.185102462768555,0.6662786602973938,0.745702862739563,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871784.272746,30,75286,200,0,6000,74.5955581665039,-2,-2,93.14613342285156,119.01351165771484,11.44361686706543,12.763518333435059,17.1424560546875,0.6675599217414856,0.7445560097694397,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871784.272746,30,75286,149,0,6000,78.50100708007812,-2,-2,63.88032150268555,86.43865966796875,10.77524185180664,12.048141479492188,16.16364860534668,0.6666342616081238,0.7453849911689758,0.8638747334480286,-1.8793532848358154,6.126323699951172,2.5
1633871784.7058153,30,75286,279,17,6000,50.20024108886719,-2,-2,136.5465545654297,161.09873962402344,10.921737670898438,10.087230682373047,14.86729907989502,0.7346147894859314,0.6784844398498535,0.40095996856689453,-1.955635666847229,6.126323699951172,2.5
1633871784.7058153,30,75286,201,0,6000,75.02509307861328,-2,-2,93.7265625,119.7175064086914,11.450067520141602,12.814980506896973,17.185102462768555,0.6662786602973938,0.745702862739563,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
1633871784.7058153,30,75286,200,0,6000,74.5955581665039,-2,-2,93.14613342285156,119.01351165771484,11.44361686706543,12.763518333435059,17.1424560546875,0.6675599217414856,0.7445560097694397,0.884202778339386,-2.0451645851135254,6.126323699951172,2.5
